text,hatespeech_comb,hatespeech_G1,annotator_G1,hatespeech_G2,annotator_G2,hatespeech_G3,annotator_G3,pre_processed_text
E vc aí mulher não sabe nem chutar uma bola direito https://t.co/APQBR6I61Q,1,1,A,1.0,It,1,B,vc aí mulher sabe chutar bola direito httpstcoapqbriq
É verdade que o CND não permitiu o FBI verificar o servidor ou outros equipamentos após descobrir que foram hackead _ https://t.co/6vPS8k6t0F,0,1,D,0.0,I,0,B,verdade cnd permitiu fbi verificar servidor outros equipamentos após descobrir hackead httpstcovpsktf
"Evitar carne de ganso (quizila de Oxum)
Não comer carne de pombo ou galinha d'angola
Não ter dentro de casa penas de pavão pq tiram a sorte",0,1,A,0.0,It,0,A,evitar carne ganso quizila oxum comer carne pombo galinha dangola ter dentro casa penas pavão pq tiram sorte
E você? Está fazendo sua parte? Cenas do filme Lista de Schindler. Impossível não se emocionar. https://t.co/yNV0RW7cay,0,0,B,0.0,B,0,B,fazendo parte cenas filme lista schindler impossível emocionar httpstcoynvrwcay
"E você , já escolheu o presente para a sua mulher , no dia internacional das mulheres ?? sugestões da nossa garota _ https://t.co/laX8xO9hSI",0,0,E,0.0,S,0,D,escolheu presente mulher dia internacional mulheres sugestões garota httpstcolaxxohsi
Ex-ativista LGBT se torna pastor e inspira filme: “Estou aqui para honrar a Deus”... https://t.co/B8c0ZW5qAd,0,0,A,0.0,B,0,E,exativista lgbt torna pastor inspira filme “ aqui honrar deus ” httpstcobczwqad
"Ex-candidato do PSOL é preso por estuprar cães e portar drogas. Estes são piores que o PT, são aberrações. (Vídeo) _ https://t.co/eOysLFT1yo",1,1,E,0.0,It,1,E,excandidato psol preso estuprar cães portar drogas piores pt aberrações vídeo httpstcoeoyslftyo
"Excelente pergunta! Cidade abandonada!! Centro completamente dominado por camelôs, agentes da CET Rio sumiram do tr _ https://t.co/z66lz9CSD8",0,1,A,0.0,I,0,D,excelente pergunta cidade abandonada centro completamente dominado camelôs agentes cet rio sumiram tr httpstcozlzcsd
"EXEMPLO DE PAI, SORTE DAS FILHAS.
ESSE NUNCA VAI CHORAR NO BANHO. https://t.co/spcJwx0ZOc",0,0,B,0.0,V,0,D,exemplo pai sorte filhas nunca vai chorar banho httpstcospcjwxzoc
Exemplo: Nizan Ganaes é um Bundão.,0,1,E,0.0,B,0,D,exemplo nizan ganaes bundão
Ex Gays existem. https://t.co/kUkFDz294y,1,1,E,1.0,V,0,D,ex gay existem httpstcokukfdzy
existem dois tipos de casais https://t.co/ozTrbrTyJY,0,0,C,0.0,I,0,C,existem doi tipos casais httpstcooztrbrtyjy
"Existem mulheres ladras, canalhas, safadas, dissimuladas.... sinto muito se voce não sabia disso !! Feliz dia das m _ https://t.co/KwOFFQXWaj",1,1,E,0.0,I,1,A,existem mulheres ladras canalhas safadas dissimuladas sinto voce sabia disso feliz dia m httpstcokwoffqxwaj
existem negros nazistas sim,1,1,C,1.0,V,0,A,existem negro nazistas sim
"Existem pessoas que ainda jogam ao 'Perguntados' em 2017.
E ainda se admiram que o mundo vá acabar hoje",0,0,B,0.0,I,0,E,existem pessoas ainda jogam perguntados ainda admiram mundo vá acabar hoje
"Existem várias formas de noticiar um mesmo assunto. Infelizmente, alguns escolhem e pior. Felizmente, outros não. https://t.co/gKjEYzrsDb",0,1,B,0.0,I,0,B,existem várias formas noticiar assunto infelizmente alguns escolhem pior felizmente outros httpstcogkjeyzrsdb
"@expresso @HenriquMonteiro 
Explicado?? Diria antes, deturpado e diabolizado. Como qualquer um que se insurja contra o sistema, é odiado.",0,1,A,0.0,B,0,A,explicado diria ante deturpado diabolizado qualquer insurja contra sistema odiado
#Extra #DonaldTRUMP revogou a ordem de #Obama  e retirou os banheiros transgêneros das escola. parabéns... https://t.co/pDNr2gXXeu,1,1,C,1.0,Dani,0,B,extra donaldtrump revogou ordem obama retirou banheiros transgêneros escola parabéns httpstcopdnrgxxeu
"#Extra Próxima novela das 9,abordará transgêneros, desde a infância. Lembre-se que a associação Americana de... https://t.co/9cQuI5EmJc",0,0,C,1.0,It,0,E,extra próxima novela abordará transgêneros desde infância lembrese associação americana httpstcocquiemjc
fábio esta na minha frente e parece uma sapatão masculina,1,1,D,1.0,It,0,A,fábio frente parece sapatão masculina
"@FabisMorelli miga nao tem livro de estudos em promoçao , mulher é burra",1,1,D,1.0,Dani,1,C,miga nao livro estudos promoçao mulher burra
Faço churrasco dessa carne o dia inteiro https://t.co/jartybLaNe,0,0,B,0.0,V,0,D,faço churrasco dessa carne dia inteiro httpstcojartyblane
FAKE NEWS! Toda a gente sabe que só os brancos praticam a escravatura e que o Islão é a religião da paz. Só propaga _ https://t.co/0Z0o0cFRk6,1,1,A,0.0,I,1,B,fake news toda gente sabe brancos praticam escravatura islão religião paz propaga httpstcozocfrk
fala ae seus esquerdopata,1,1,D,1.0,B,0,C,fala ae esquerdopata
Fala ai mariquinhas e afins.... Como vai a falta de culhão para resolver qualquer coisinha ?,1,1,A,1.0,It,1,D,fala ai mariquinhas afins vai falta culhão resolver qualquer coisinha
fala da tua squad —_ um bando de fufas muito queridas <333 https://t.co/rA9YQ35HtJ,1,1,D,0.0,B,1,B,fala squad — bando fufas queridas httpstcorayqhtj
"fala de mim estúpido —_ És feia, gorda, chata, não curto de ti https://t.co/xPWkVAMfuE",1,1,B,1.0,It,1,C,fala mim estúpido — és feia gorda chata curto ti httpstcoxpwkvamfue
"Falam de Trump, mas vários países também não aceitaram refugiados – DexMag - https://t.co/LJ3ApghgaB via @dexmagazine",1,1,C,1.0,V,0,E,falam trump vários países aceitaram refugiados – dexmag httpstcoljapghgab via dexmagazine
"Falando em tpm, minha menstruação ta atrasada 2 semanas... Se eu não fosse sapatao ia estar preocupada",1,0,B,1.0,S,1,B,falando tpm menstruação ta atrasada semanas sapatao ia preocupada
Fala que odeia a PM agora @alibanio_ https://t.co/dvJ4a2We4d,1,1,A,0.0,I,1,E,fala odeia pm agora httpstcodvjawed
falar a verdade. Te incomoda? https://t.co/U8kUA7jCRy,0,0,E,0.0,It,0,E,falar verdade incomoda httpstcoukuajcry
Falei mal de macho e no DIA DA MULHER tava falando deles mas que burra n é msm,1,1,E,1.0,V,1,B,falei mal macho dia mulher tava falando burra n msm
Falou a q chama as pessoas de burra só pq ela não quer ficar em casa fazendo seu papel de mulher: LAVAR LOUÇA https://t.co/dGba7kK2oy,1,1,C,1.0,It,0,D,falou q chama pessoas burra pq quer ficar casa fazendo papel mulher lavar louça httpstcodgbakkoy
Falou 'populista' já sei que é da turma 'fake news' e RETARDADO! https://t.co/Dr87lJ0zBg,0,1,B,0.0,V,0,B,falou populista sei turma fake news retardado httpstcodrljzbg
falou tudo !!! FEMINISMO é capacho da esquerda e PONTO FINAL @helenbraun_ https://t.co/k7qtCbEOLx,0,1,E,0.0,V,0,A,falou tudo feminismo capacho esquerda ponto final httpstcokqtcbeolx
"Faltam neste momento, pelo menos, 1200 Guardas Prisionais nas nossas cadeias. 
https://t.co/s8KYk8ecNt#GuardasPrisionais #Portugal",0,0,D,0.0,V,0,B,faltam neste momento menos guardas prisionais cadeias
@Famel_Zundapp bom dia! Finalmente metes uma foto tua!,0,0,D,0.0,I,0,D,bom dia finalmente mete foto
"@Famel_Zundapp e a Famel, cabe na Quechua?",0,1,D,0.0,Dani,0,D,famel cabe quechua
@Famel_Zundapp eu também já tive um colchão assim...,0,0,B,0.0,It,0,C,colchão assim
@FaniPacheco não é deformidade. É excesso de gostosura e tá linda assim. Pq gorda tem que ser feia?,0,1,A,0.0,B,0,E,deformidade excesso gostosura tá linda assim pq gorda feia
"farta de procurar trabalho, ainda me meto mas é a trabalhar num bar de fufas, mais vale",1,1,A,1.0,V,1,B,farta procurar trabalho ainda meto trabalhar bar fufas vale
"Fascista, machista, nazista, trapezista, taxista, maratonista, eletricista, mas e corrupto? kkk https://t.co/fQ5KK6vxH7",1,1,C,1.0,S,0,E,fascista machista nazista trapezista taxista maratonista eletricista corrupto kkk httpstcofqkkvxh
Fascistas machistas mimimi mimimi https://t.co/m81sXtGhGn,1,1,C,1.0,V,1,C,fascista machistas mimimi mimimi httpstcomsxtghgn
Fãs de Justin Bieber e seus acessórios https://t.co/IESZyMre5y,0,0,C,0.0,It,0,B,fãs justin bieber acessórios httpstcoieszymrey
"Fátima Bernardes não pára de repetir 'o estrago que o homem branco causou' ao chegar no Brasil. 
Vai estudar, vai, sua besta!",1,1,A,1.0,B,1,E,fátima bernardes pára repetir estrago homem branco causou chegar brasil vai estudar vai besta
"@FatimaRD como em qualquer outro jogo de casino, a Casa terá sempre de ganhar. E se for Santa!...",0,1,B,0.0,S,0,D,qualquer outro jogo casino casa sempre ganhar santa
@FatimaRD o Santana é que os topa!,0,0,B,0.0,S,0,D,santana topa
"FATO: Estamos em plena extinção, o mundo esta sendo dominado por bibasexuais, creminhosexuais, saladinhasexuais, metrosexufrangas!",1,1,D,1.0,It,1,E,fato plenum extinção mundo sendo dominado bibasexuais creminhosexuais saladinhasexuais metrosexufrangas
"Fato ocorrido em NOVA YORK, reduto DEMOCRATA onde Trump perdeu de lavada, mas o agressor era trumpista??!? Vocês sã _ https://t.co/9io5RbMWoQ",0,1,A,0.0,B,0,E,fato ocorrido nova york reduto democrata onde trump perdeu lavada agressor trumpista sã httpstcoiorbmwoq
@FatosEsquerda é a ixquerda desconstruindo a pedofilia,0,0,B,0.0,V,0,A,ixquerda desconstruindo pedofilia
FATO: Tem muita mulher que é muito mais @homemdeverdade do que muito mariquinha fresco por ai !,1,1,A,1.0,It,0,A,fato muita mulher mariquinha fresco ai
"FAZ ASSIM, FALA COM ELE: OU SUA MAMÃE PARA DE SE OFERECER OU PASSAREI A LINGUIÇA NELA. HONESTIDADE É SEMPRE O CAMIN _ https://t.co/dcaofcwXCK",1,1,C,1.0,It,1,C,faz assim fala mamãe oferecer passarei linguiça nela honestidade sempre camin httpstcodcaofcwxck
faz campeonato de peido com os amigos.,0,1,D,0.0,I,0,B,faz campeonato peido amigo
Faz esse favor pra gente @bfhiago https://t.co/YfMs3DD6Q5,0,0,D,0.0,I,0,E,faz favor pra gente httpstcoyfmsddq
"Faz muito bem. Chega de #FakeNewsMedia !
#Trump https://t.co/PDgPYsCL9A",0,0,C,0.0,V,0,E,faz bem chega fakenewsmedia trump httpstcopdgpyscla
faz pontaria em qlq coisa q der na telha com jato de mijo.,0,1,C,0.0,I,0,E,faz pontaria qlq coisa q der telha jato mijo
"'FAZ SUCESSO' 
'POSTAGENS INSPIRADORAS' 
Esse é o nível da grande imprensa brasileira https://t.co/u7RJ39XZj5",0,1,D,0.0,I,0,C,faz sucesso postagens inspiradoras nível grande imprensa brasileira httpstcourjxzj
"@fcancio 
ahahahahah os média?? São a maior pouca vergonha, manipuladores, tendenciosos.
Mas... ainda continua a pensar no Trump? Livra!...",1,1,C,1.0,V,0,D,ahahahahah média maior pouca vergonha manipuladores tendenciosos ainda continuum pensar trump livra
"@fcancio 
Ainda não sou 'estadista' e já está nervosa? https://t.co/yJxL6NpQYJ",1,1,A,0.0,I,1,B,ainda estadista nervosa httpstcoyjxlnpqyj
@fcancio Estava a pensar no Trump. :),0,0,A,0.0,Dani,0,C,pensar trump
"@fcancio 
Faz ele muitíssimo bem!",0,0,A,0.0,I,0,C,faz muitíssimo bem
"@fcancio 
Pesadelo? Naaaa... Um sonho que vai tomando contornos de realidade.",0,0,C,0.0,V,0,D,pesadelo naaaa sonho vai tomando contornos realidade
"@fcancio, peso-pesado do gangue da comunicação social. Apesar da censura cobarde e de ridicularizarem quem se opõe, já começam a tremer.",0,1,C,0.0,I,0,E,fcancio pesopesado gangue comunicação social apesar censura cobarde ridicularizarem opõe começam tremer
"@fcancio 
Só pensa no Trump. Só fala do Donald. Algum fetiche?
Claro que ele é uma esperança de um novo amanhecer, mas varie no tema. ;)",0,1,C,0.0,V,0,A,pensa trump fala donald algum fetiche claro esperança novo amanhecer varie tema
"@fcancio 
Tão 'tolerantes' o democratas, mas não sabem perder. Os hipócritas ressabiados vão esgotar o medicamento https://t.co/sEsLcWaILG",0,1,A,0.0,B,0,E,tão tolerantes democratas sabem perder hipócritas ressabiados vão esgotar medicamento httpstcoseslcwailg
"@FCMorango dá uma fuçada lá, primeiro livro da minha amiga @melaineribeiro www.aescritoraeomusico.blogspot.com (eu reviso)",0,0,D,0.0,B,0,C,dá fuçada lá primeiro livro amiga wwwaescritoraeomusicoblogspotcom reviso
"@fcnossamorango Excelente post, história tb... :)",0,0,C,0.0,It,0,E,excelente post história tb
Fds eus eu que hj é dia da mulher mas tas-te a fzr de burra como é que foi outra pessoas a escrever o teu título do _ https://t.co/3amPtQETk7,1,1,A,1.0,V,1,C,fds eu hj dia mulher taste fzr burra outra pessoas escrever título httpstcoamptqetk
FECHEM O JUDICIÁRIO BRASILEIRO!! FALAR A VERDADE AGORA DÁ MULTA! #paíspiada https://t.co/txhzaC1E4F,0,1,E,0.0,I,0,B,fechem judiciário brasileiro falar verdade agora dá multa paíspiada httpstcotxhzacef
"Federer foi enorme.
O Rei voltou",0,0,D,0.0,B,0,A,federer enorme rei voltou
@Feherrr Constantine é bem foda mesmo,0,0,B,0.0,It,0,B,constantine bem foda
"Feia Bonita, Gorda Ou Magra Mulher Foi Feita Pra Ser Respeitada",0,0,D,0.0,I,0,D,feia bonita gorda magra mulher feita pra respeitada
"Feia ou bonita, gorda ou magra, seja como for, mulher nasceu para ser respeitada!",0,0,D,1.0,It,0,A,feia bonita gorda magra mulher nasceu respeitada
"Feia ou bonita , gorda ou magra seja como for mulher nasceu para ser respeitada . Feliz dia da Mulher para todas nós",0,0,B,0.0,V,0,E,feia bonita gorda magra mulher nasceu respeitada feliz dia mulher toda
@FeiticeiraDrink Já percebeu que só militante feia e gorda  fala mal de homem ?,1,1,A,1.0,S,1,E,percebeu militante feia gorda fala mal homem
@fejao2 @NandoMorais3110 @g1 Para de ser massa de manobra das esquerda cara https://t.co/ALodwaOeVZ,1,1,E,0.0,It,1,B,massa manobra esquerda cara httpstcoalodwaoevz
feliciano não é estuprador gente isso é tudo marketing da esquerda,1,1,E,0.0,I,1,B,feliciano estuprador gente tudo marketing esquerda
@felipefepacivil  kkkkkkkkkkkkkkk  a abelha sempre voltaaaa  rsrs,0,0,E,0.0,S,0,D,kkkkkkkkkkkkkkk abelha sempre voltaaaa rsrs
@felipefepacivil  não sei '-' só completei a música... Rs,0,0,B,0.0,I,0,D,sei completei música r
@felipefepacivil viajei só com uma mochila tb... 4 Dias,0,0,A,0.0,It,0,B,viajei mochila tb dia
@FelipeHamachi o desespero pra ganhar uma foda tá demais,0,0,C,1.0,I,0,E,desespero pra ganhar foda tá demais
"Felipe Neto era foda em meados de 2009/2010/2011, mandava bem no humor negro!
Virou um personagem bicha pra ganhar money da gayzada",1,1,A,1.0,V,1,C,felipe neto foda meados mandava bem humor negro virou personagem bicha pra ganhar money gayzada
"FELIPE NETO X PASTOR MALAFAIA 
IGUAL A ARGENTINA X ESTADO ISLÂMICO
NÃO TEM COMO ESCOLHER UM LADO
SÓ QUERO VER SANGUE #PAZ",1,1,D,1.0,S,1,A,felipe neto x pastor malafaia igual argentina x estado islâmico escolher lado quero ver sangue paz
@felipetlo @Felipebastos022 gorda e feia só se tiver bêbado,1,1,E,1.0,I,1,E,gorda feia bêbado
"Feliz dia da: Gorda, da feia, da magrela, da bruxa, da velha, da frágil, da empregada...",1,1,C,1.0,S,1,C,feliz dia gorda feia magrela bruxa velha frágil empregada
"Feliz dia da mulher ....da M-U-L-H-E-R
  #DiaDaMulher #BolsonaroReiDoMundo
FELIZ DIA DAS MULHERES
Dia Internaci _ https://t.co/2KgqXloDpw",0,0,D,1.0,B,0,D,feliz dia mulher mulher diadamulher bolsonaroreidomundo feliz dia mulheres dia internaci httpstcokgqxlodpw
"Feliz Dia da Mulher!
#DiaDaMulher https://t.co/hHeS4bmMlC",0,1,E,0.0,I,0,D,feliz dia mulher diadamulher httpstcohhesbmmlc
#FelizDiaDaMulher essa história merece ser revista. https://t.co/8a4k7BEiXz,0,0,E,1.0,V,0,B,felizdiadamulher história merece revista httpstcoakbeixz
"feliz dia da mulher pra mim, que aguento tanta gente ignorante, machista e burra, com um sorriso no rosto sem dar na cara de ninguém",1,1,C,1.0,V,0,C,feliz dia mulher pra mim aguento tanta gente ignorante machista burra sorriso rosto dar cara ninguém
FELIZ DIA DA MULHER #SerMulherÉ não ser usada pelo feminismo de esquerda. https://t.co/mnGPAKvj7M,1,1,A,1.0,It,0,B,feliz dia mulher sermulheré usada feminismo esquerda httpstcomngpakvjm
"Feliz Dia Da Mulher só p/ as mulheres brancas,pq o dia da mulher negra latino americana e caribenha,é dia 25 de julho!Segregação da esquerda",1,1,C,1.0,It,1,A,feliz dia mulher p mulheres brancaspq dia mulher negra latino americana caribenhaé dia julhosegregação esquerda
"feliz dia das mães pras mães de verdade 
#NaoAoAborto",0,0,B,1.0,B,0,A,feliz dia mães pras mães verdade naoaoaborto
"Feliz dia das mulheres do bem, de direita e que com suas vozes e seus atos fazem do Brasil um país melhor ! https://t.co/P1QNj5QUmz",0,0,C,1.0,V,0,C,feliz dia mulheres bem direita vozes atos fazem brasil país melhor httpstcopqnjqumz
Feliz Dia das Mulheres Femininas!,0,0,D,0.0,B,0,E,feliz dia mulheres femininas
Feliz dia das mulheres! https://t.co/B4DysDuGw4,0,0,D,0.0,S,0,A,feliz dia mulheres httpstcobdysdugw
"feliz dia das mulheres para Beatriz, que foi vitima de estupro coletivo por 33 caras no RJ. sem apoio algum e ainda com gente duvidando dela",0,1,E,0.0,I,0,A,feliz dia mulheres beatriz vitima estupro coletivo caras rj apoio algum ainda gente duvidando
Feliz Dia das mulheres pra nós!!!!,0,0,C,0.0,Dani,0,A,feliz dia mulheres pra
"FELIZ DIA DAS MULHERES
PRA QUEM NASCEU HOMEM E ACHA QUE PRA SE MULHER BASTA COLOCAR UMA SAIA O SEU DIA É 1º DE ABRIL
#InternationalWomensDaY",0,1,D,0.0,S,0,D,feliz dia mulheres pra nasceu homem acha pra mulher basta colocar saia dia º abril internationalwomensday
Feliz #DiaDasMulheres pras verdadeiras guerreiras que trabalham ou cuidam do lar enquanto as vagabundas lutam pra abortar e andar pelada,1,1,B,0.0,B,1,E,feliz diadasmulheres pras verdadeiras guerreiras trabalham cuidam lar enquanto vagabundas lutam pra abortar andar pelada
"Feliz dia das mulheres pra Tammy Gretchen
Que mesmo depois de várias alterações no chassi, continua sendo mulher!",1,1,C,0.0,B,1,B,feliz dia mulheres pra tammy gretchen várias alterações chassi continuum sendo mulher
Feliz dia das mulheres pra você que se depila e não faz textão no Facebook!,1,1,C,1.0,V,1,B,feliz dia mulheres pra depila faz textão facebook
Feliz dia das mulheres que vieram na embalagem certa! https://t.co/hl3A1wmiXz,0,0,A,0.0,B,1,B,feliz dia mulheres vieram embalagem certa httpstcohlawmixz
"Feliz dia das mulheres @RachelSherazade, certamente a principal voz feminina na TV",0,0,D,0.0,B,0,C,feliz dia mulheres rachelsherazade certamente principal voz feminina tv
